timestamp,mass
1569588420.0,43850.0
1569588960.0,43900.0
1569589800.0,44100.0
1569589980.0,43600.0
1569590220.0,44050.0
1569590280.0,44950.0
1569590460.0,43300.0
1569590820.0,43500.0
1569590940.0,33300.0
1569591060.0,42950.0
1569591240.0,43000.0
1569591420.0,39750.0
1569591540.0,44300.0
1569591720.0,44200.0
1569591840.0,43350.0
1569591960.0,42600.0
1569592140.0,44900.0
1569592200.0,44500.0
1569592320.0,45150.0
1569592680.0,43900.0
1569593280.0,25800.0
1569593460.0,43800.0
1569593640.0,42700.0
1569593700.0,42900.0
1569593820.0,32150.0
1569593940.0,40200.0
1569594120.0,43650.0
1569594480.0,43900.0
1569594960.0,44450.0
1569595200.0,42300.0
1569595380.0,13250.0
1569595680.0,43750.0
1569595980.0,42800.0
1569596100.0,44650.0
1569596220.0,42250.0
1569596520.0,42800.0
1569596640.0,44000.0
1569596760.0,43100.0
1569596940.0,43750.0
1569597120.0,43900.0
1569597360.0,43200.0
1569597720.0,43450.0
1569597960.0,44350.0
1569598080.0,43100.0
1569598140.0,39400.0
1569598320.0,44100.0
1569598440.0,43900.0
1569598560.0,44300.0
1569598680.0,44350.0
1569598800.0,39050.0
1569598860.0,43850.0
1569599220.0,44000.0
1569599460.0,44950.0
1569600000.0,44150.0
1569601320.0,39450.0
1569601800.0,43550.0
1569602700.0,44500.0
1569602880.0,43400.0
1569603240.0,44650.0
1569603540.0,44700.0
1569604620.0,43700.0
1569823620.0,44200.0
1569823800.0,44900.0
1569824400.0,44050.0
1569824520.0,44900.0
1569824880.0,44250.0
1569825720.0,44400.0
1569826440.0,44400.0
1569826800.0,43000.0
1569827100.0,44750.0
1569828960.0,43100.0
1569829680.0,43100.0
1569829800.0,43750.0
1569829980.0,43200.0
1569830160.0,43050.0
1569831300.0,26900.0
1569832200.0,42650.0
1569832440.0,43000.0
1569833040.0,42850.0
1569833220.0,44950.0
1569833580.0,44950.0
1569833760.0,42950.0
1569834060.0,44800.0
1569834180.0,44250.0
1569834300.0,44950.0
1569834480.0,43950.0
1569834660.0,42800.0
1569835320.0,44000.0
1569835380.0,44000.0
1569835800.0,44700.0
1569835980.0,38500.0
1569836100.0,44100.0
1569836460.0,44950.0
1569836640.0,43000.0
1569836760.0,43700.0
1569836880.0,43000.0
1569837000.0,44200.0
1569837180.0,44900.0
1569837300.0,44700.0
1569837540.0,42750.0
1569837780.0,45000.0
1569837900.0,27250.0
1569838260.0,43350.0
1569838440.0,44200.0
1569838980.0,42800.0
1569839100.0,44950.0
1569839400.0,26500.0
1569839520.0,43400.0
1569839880.0,29550.0
1569840360.0,43600.0
1569840900.0,44350.0
1569841620.0,44400.0
1569841680.0,42100.0
1569842040.0,31450.0
1569843180.0,44250.0
1569843540.0,42900.0
1569844380.0,42650.0
1569844680.0,43750.0
1569844920.0,44300.0
1569845280.0,44200.0
1569845520.0,44050.0
1569845640.0,44100.0
1569845760.0,44000.0
1569847140.0,30350.0
1569847560.0,44850.0
1569847980.0,44250.0
1569848280.0,43400.0
1569848460.0,43400.0
1569848760.0,44150.0
1569848940.0,37100.0
1569849120.0,44900.0
1569849300.0,45000.0
1569849420.0,42550.0
1569850080.0,43950.0
1569850260.0,44000.0
1569850500.0,43600.0
1569850680.0,26150.0
1569850920.0,44050.0
1569851160.0,44950.0
1569851340.0,43950.0
1569852120.0,43850.0
1569852300.0,43300.0
1569852720.0,42700.0
1569852960.0,44050.0
1569853920.0,44600.0
1569854700.0,43950.0
1569855060.0,43200.0
1569855180.0,44150.0
1569855360.0,44650.0
1569855540.0,44600.0
1569855780.0,44800.0
1569856140.0,44000.0
1569856440.0,43950.0
1569856740.0,43050.0
1569857160.0,44500.0
1569857340.0,43100.0
1569857760.0,44050.0
1569857940.0,43550.0
1569858240.0,44000.0
1569858300.0,42700.0
1569858480.0,44050.0
1569858960.0,36000.0
1569859140.0,44600.0
1569860160.0,43450.0
1569860400.0,44300.0
1569860640.0,39350.0
1569860760.0,41400.0
1569864180.0,44950.0
1570688160.0,44650.0
1570688280.0,44050.0
1570688340.0,44600.0
1570688760.0,44450.0
1570688880.0,28000.0
1570689900.0,43400.0
1570690680.0,44450.0
1570690920.0,42250.0
1570691040.0,44250.0
1570691220.0,43550.0
1570691460.0,43700.0
1570691640.0,44600.0
1570692420.0,43650.0
1570692720.0,41250.0
1570693140.0,43200.0
1570693560.0,43600.0
1570694040.0,26500.0
1570696080.0,44400.0
1570696800.0,43350.0
1570696920.0,40600.0
1570697040.0,42750.0
1570697220.0,42800.0
1570697280.0,42900.0
1570697400.0,43050.0
1570697760.0,42000.0
1570698060.0,44050.0
1570698240.0,43700.0
1570698360.0,42800.0
1570698480.0,43550.0
1570698600.0,43100.0
1570698720.0,43650.0
1570699020.0,44700.0
1570699380.0,43350.0
1570699500.0,43250.0
1570699620.0,44400.0
1570699740.0,44250.0
1570699920.0,43800.0
1570700160.0,43200.0
1570700580.0,43700.0
1570700760.0,42100.0
1570700880.0,44950.0
1570701000.0,43200.0
1570701060.0,43900.0
1570701240.0,44300.0
1570701420.0,43450.0
1570701600.0,42050.0
1570701720.0,42550.0
1570702080.0,43450.0
1570702560.0,26500.0
1570702980.0,39500.0
1570703160.0,43800.0
1570703280.0,43050.0
1570703400.0,2500.0
1570704420.0,43200.0
1570704480.0,43200.0
1570705200.0,43800.0
1570705380.0,43350.0
1570706040.0,43250.0
1570706280.0,13350.0
1570707120.0,43700.0
1570707600.0,44150.0
1570707720.0,43500.0
1570707960.0,43700.0
1570708140.0,44300.0
1570708680.0,42800.0
1570709160.0,43250.0
1570709460.0,43450.0
1570709760.0,43350.0
1570710060.0,43400.0
1570710420.0,44250.0
1570710720.0,44050.0
1570710900.0,44250.0
1570711140.0,44050.0
1570711380.0,43150.0
1570711560.0,44300.0
1570712520.0,44200.0
1570712640.0,43800.0
1570712700.0,44400.0
1570713600.0,27150.0
1570713900.0,44100.0
1570713960.0,42900.0
1570714560.0,43950.0
1570714980.0,43350.0
1570715160.0,18800.0
1570715280.0,43500.0
1570715580.0,43100.0
1570715820.0,44500.0
1570716240.0,42800.0
1570717020.0,42850.0
1570717200.0,43050.0
1570717680.0,43450.0
1570717800.0,42750.0
1570717920.0,43800.0
1570718040.0,31750.0
1570718160.0,43950.0
1570718520.0,43900.0
1570718700.0,43900.0
1570718940.0,44400.0
1570719000.0,44250.0
1570719240.0,44300.0
1570719300.0,44950.0
1570719420.0,44200.0
1570719540.0,44450.0
1570719720.0,44200.0
1570720260.0,42000.0
1570720380.0,44400.0
1570720500.0,43550.0
1570720620.0,43950.0
1570720740.0,43850.0
1570720980.0,43100.0
1570720980.0,38650.0
1570721520.0,43550.0
1570721940.0,43900.0
1570722060.0,43500.0
1570722300.0,43650.0
1570722480.0,43950.0
1570723020.0,43050.0
1570723140.0,44200.0
1570723620.0,44800.0
1570723800.0,43250.0
